month,campus,campus_weight,allocated_spend,target_leads,target_appointments,target_demos,target_enrollments
Mar 26,Campus 10,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 11,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 12,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 13,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 14,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 15,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 16,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 17,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 18,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 19,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 20,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 21,0.045455,36000.0,265.1273,13.8087,5.5235,1.657
Mar 26,Campus 22,0.045455,36000.0,265.1267,13.809,5.5232,1.658
Apr 26,Campus 1,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 2,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 3,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 4,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 5,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 6,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 7,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 8,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 9,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 10,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 11,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 12,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 13,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 14,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 15,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 16,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 17,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 18,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 19,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 20,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 21,0.045455,54000.0,405.8071,20.7131,8.2852,2.4856
Apr 26,Campus 22,0.045455,54000.0,405.806,20.7124,8.2858,2.4849
May 26,Campus 1,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 2,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 3,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 4,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 5,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 6,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 7,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 8,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 9,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 10,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 11,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 12,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 13,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 14,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 15,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 16,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 17,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 18,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 19,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 20,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 21,0.045455,57600.0,441.8788,22.0939,8.8376,2.6513
May 26,Campus 22,0.045455,57600.0,441.8785,22.0948,8.8371,2.6507
Jun 26,Campus 1,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 2,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 3,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 4,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 5,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 6,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 7,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 8,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 9,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 10,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 11,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 12,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 13,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 14,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 15,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 16,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 17,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 18,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 19,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 20,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 21,0.045455,72000.0,552.3485,27.6174,11.047,3.3141
Jun 26,Campus 22,0.045455,72000.0,552.3482,27.6179,11.0463,3.3139
Jul 26,Campus 1,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 2,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 3,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 4,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 5,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 6,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 7,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 8,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 9,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 10,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 11,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 12,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 13,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 14,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 15,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 16,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 17,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 18,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 19,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 20,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 21,0.045455,54000.0,397.6909,20.7131,8.2852,2.4856
Jul 26,Campus 22,0.045455,54000.0,397.6911,20.7124,8.2858,2.4849
Aug 26,Campus 1,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 2,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 3,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 4,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 5,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 6,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 7,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 8,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 9,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 10,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 11,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 12,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 13,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 14,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 15,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 16,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 17,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 18,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 19,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 20,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 21,0.045455,36000.0,259.9287,13.8087,5.5235,1.657
Aug 26,Campus 22,0.045455,36000.0,259.9287,13.809,5.5232,1.658
Sep 26,Campus 1,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 2,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 3,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 4,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 5,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 6,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 7,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 8,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 9,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 10,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 11,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 12,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 13,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 14,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 15,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 16,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 17,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 18,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 19,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 20,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 21,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Sep 26,Campus 22,0.045455,25200.0,178.45,9.6661,3.8673,1.1606
Oct 26,Campus 1,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 2,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 3,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 4,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 5,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 6,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 7,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 8,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 9,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 10,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 11,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 12,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 13,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 14,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 15,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 16,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 17,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 18,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 19,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 20,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 21,0.045455,25200.0,178.4511,9.6661,3.8664,1.1599
Oct 26,Campus 22,0.045455,25200.0,178.45,9.6661,3.8673,1.1606
